100000 100000
41118 12340 546867
21399 5233 61937
33313 7333 728449
10003 6275 200969
7530 2526 133904
85474 76819 495785
39811 18951 827296
47340 3877 881409
93835 64428 67079
90662 3170 89996
64788 58163 111873
19160 2439 651881
12419 8391 311217
80249 15191 462233
5642 5021 422637
1272 547 690267
17341 2201 564499
581 398 890561
64522 7353 120944
51762 37575 111987
86127 30069 890369
6685 4637 897513
59161 15233 751681
54889 16509 554689
53053 35928 188243
75289 26875 24864
38017 25031 565761
51555 40850 768601
90357 88637 21524
65555 8079 653019
68561 62347 239740
16883 10107 425340
3420 1686 680915
3556 2908 272917
68490 48966 600543
9858 7270 160547
40596 21559 156757
46493 36058 603113
73925 27479 460105
74857 31807 825175
5726 1463 367055
4482 3142 64489
29042 21481 578573
16850 10647 227734
35547 19007 919230
48793 46485 249685
2060 78 582004
71055 2318 105125
73922 9330 44057
30442 6428 785361
37343 23919 667533
44704 2363 978857
82081 37536 497756
87389 66101 973077
99603 28768 803513
92039 58295 574141
96734 56218 672808
41024 4672 948241
35055 8556 63695
69964 44575 946255
6528 438 266049
13560 8938 599547
21731 12131 984342
55173 1946 428527
89267 51227 664607
98606 46069 338720
66908 5624 676273
29822 27160 512389
10597 10214 413057
98255 25794 860394
43587 23539 848385
85063 17041 678981
57478 49740 272177
92141 82101 643999
40350 9869 738943
19568 13009 244372
24722 14608 79841
19622 10306 4023
80673 9684 331314
73115 13439 540970
41553 23773 376479
78235 9181 714176
43231 25707 607241
99651 37105 175265
9322 7989 545988
9021 1705 736371
31618 12960 643273
87903 68689 106258
52919 13711 942721
9411 3615 824452
65919 612 663873
93486 85638 563880
91872 23397 441179
75364 70215 781667
20595 7315 574343
12119 4447 84733
30461 13761 17101
51150 36396 486177
87608 18373 303281
5217 1133 872513
2496 35 481748
62535 318 454271
22421 8564 800177
57564 28964 544100
79324 12547 358919
54433 47737 958529
727 269 123361
44734 29761 502695
53286 4791 258037
80092 35799 767845
62512 34505 751270
42734 23448 110792
70768 40822 36293
93738 18903 516638
36456 35606 337341
40352 28807 979602
40644 21715 208886
6610 3229 76808
66909 42207 727723
29376 3048 675913
40663 33376 531192
46745 35993 986517
28696 18175 788960
25175 1479 115633
32878 10181 831585
18924 6484 15915
58798 12899 437557
70103 36217 431212
98733 49149 450155
9778 520 401397
22344 14114 190665
80762 40352 173649
96670 6250 325393
17227 9019 70209
36949 20805 872417
19569 10636 512099
3975 1217 730813
39816 17525 825811
9096 1660 770416
12542 1794 758785
7459 4847 389021
66691 60231 292357
21738 13074 326779
8670 4004 891035
77679 67415 412637
57277 33817 41712
23437 14376 920011
28265 8513 747645
29036 4988 136505
69388 39239 297645
82039 20015 743793
80292 48289 822607
32434 10177 795398
45025 14749 902913
91839 70585 702673
27815 16197 238193
38815 28033 102961
86035 39155 213505
9133 2391 514187
61926 55158 995985
63518 32096 954480
44912 29961 332335
11974 7153 35219
38247 34509 488182
23796 10197 677027
19869 7713 424996
69850 4482 160201
55242 54311 583329
90893 16621 412339
90610 57930 877496
7387 5591 952421
50770 22829 122684
58907 45926 418517
75159 25570 993710
14991 3419 383338
5711 2325 255610
48368 18508 779629
44651 40667 472509
91617 80263 269761
62982 9034 242765
71994 8331 966110
23826 5241 863103
25547 13285 128333
41916 5149 297400
70185 41785 7296
93071 61603 799413
70861 41677 404383
78803 5223 802817
87079 24843 91169
85222 33495 786061
78760 23149 460293
22542 289 531610
63868 17561 835675
13471 3925 619049
88800 77677 813049
79228 25972 470308
76826 58242 526335
43385 37214 934565
79101 57437 274866
8251 2125 958345
42655 37235 173887
22210 17177 18351
96946 76568 386067
67019 62056 385661
73252 49449 93409
77897 36021 802817
70167 55859 745565
1040 904 99793
9435 6659 254847
34357 6239 65383
23526 23057 740131
40282 12625 728673
52555 1379 753072
36925 26829 822139
68907 51903 337881
44636 20446 452922
11381 5927 214089
87601 17265 183809
3880 1732 724769
38349 30333 289641
81147 50155 892660
82146 6686 532133
53461 17767 31061
82295 59799 19995
31613 15058 856460
76935 47547 573985
18405 7261 114658
22966 20863 507008
69332 10617 228360
44462 30325 950445
66014 12033 643215
72285 58354 163035
68501 44132 670036
63128 53656 682289
56376 22281 919947
66260 46875 587657
63090 13624 470153
78125 77241 367347
40537 11007 83497
82217 56169 977953
69676 40695 368436
39915 9153 323520
8308 4309 621088
96909 78754 799963
59585 37271 429410
64373 40778 127511
19883 2012 820097
64572 36253 910532
95916 95265 315022
7510 2946 34182
46297 1364 720044
39898 20032 290031
32625 9857 197921
73517 56325 655417
44876 41026 134481
63758 58900 880343
11389 4467 320804
36463 20135 217381
3513 729 654215
20481 7971 966857
83796 4386 510465
47663 39039 857443
26094 24943 592814
24314 21165 461393
95650 2291 70922
63011 14 239223
50067 4745 147729
13629 3111 503713
62926 5547 188809
66979 62267 786393
96275 4148 176457
25244 18370 132802
99847 81502 871121
38136 32817 267745
25449 11889 183721
4514 4119 337752
47630 3796 140365
63304 46634 467471
78930 55632 280943
31809 4845 181521
17763 9787 944074
82592 62062 44241
75850 47816 85245
61586 44039 315935
33463 16731 706406
93901 69303 150933
11554 4361 974125
77907 18235 783681
73255 62699 759773
11275 3149 785653
53535 29135 13185
99796 2106 211823
94794 49292 36243
50293 28145 612809
83282 32858 454869
80939 1429 23158
29091 20329 99905
68721 60213 922809
14140 12818 645273
21140 15464 339769
30649 6142 660414
25554 9486 149585
43616 41160 716382
21983 21027 716701
39440 36673 176049
87024 31417 665105
77725 39869 724595
24530 7172 761093
60793 49135 983969
81237 3467 743982
65722 50729 479145
4488 3145 306469
73861 61967 903550
40108 18260 158815
88304 22650 425399
18653 7321 354353
58462 9170 315889
12511 5243 31303
27233 9801 198608
22921 19761 958559
11729 10832 405866
68666 68532 228815
75293 51919 67522
10944 9424 741356
84807 64635 139141
77110 27299 835065
54193 17689 358128
97244 14657 68688
80776 17958 19921
70842 62486 3765
17515 14231 106893
79370 41148 361169
4770 293 419576
6358 3809 119465
65888 36601 318605
59266 34268 716220
4491 3081 185295
72339 34970 727814
79853 31524 54958
53576 11000 156175
51175 30913 147506
1270 463 92613
32451 11182 935445
12845 2613 251781
92081 47868 712641
82720 38371 401837
31119 1187 668665
31859 18757 604367
75865 3639 779048
97335 24927 904695
55659 1937 624191
34324 30482 839901
51353 39575 391127
61390 24572 261433
77020 1067 497633
87732 41787 74783
74390 56598 49269
13419 3551 33384
17466 1116 322317
89147 30825 192796
66922 33455 995323
65707 24405 174299
85764 28566 343826
91798 67950 804317
12825 3052 575449
91704 34763 608368
72819 66505 110443
53192 21718 972849
37061 28341 71195
14304 7120 806583
96931 51049 797673
51916 40653 456597
6006 3271 123104
84098 45624 686971
9043 1271 620228
74037 19409 360000
7693 4943 787452
11694 11389 279858
23921 12965 933385
97104 51651 215393
11469 9372 842881
73899 72771 195549
83872 13847 773675
63681 52973 840886
95450 73228 562203
22392 16376 584781
13115 8387 138905
20934 10896 747560
85734 63712 108244
85318 42722 913995
68391 66989 298841
7810 4363 94161
93853 44413 531747
62566 31531 155431
86274 24461 53505
68788 12370 379691
94233 63585 992385
30192 9154 926355
90954 67302 947735
29500 8643 440013
94761 22559 485104
29448 12869 129114
35950 23565 443864
58302 396 257017
47993 11666 617101
4499 1716 349284
87190 15441 413873
85782 69529 499870
84596 23294 851702
13742 2080 658387
74825 35128 297097
57143 20460 647021
69278 60229 186142
20543 2851 528994
18108 5026 882299
61950 40978 197639
52911 17273 830593
91827 82591 786257
65674 22339 189980
63120 37036 453985
64301 26605 454389
93688 8092 539005
14 1 265205
14611 3709 280089
14661 5398 382952
71826 20431 639109
14569 12729 199175
66065 7102 969045
85350 15465 185049
75704 12796 617641
49779 19835 865068
58253 6861 729355
20654 4058 571918
37435 35243 375919
44752 2997 964048
84479 59285 430903
16677 14529 581129
46309 20503 566252
76031 15543 91223
16290 668 432777
82606 80551 346841
28206 10797 192089
38026 14545 810851
77189 56937 861737
1953 249 102549
47205 17760 588422
75729 58961 141993
51132 48253 314019
42079 41828 796673
14217 1512 3215
82430 7099 982481
36019 15140 484333
24103 17618 350257
52540 43932 759778
82764 15630 854363
57331 33700 354345
75081 2611 797078
98460 70209 891009
80987 68834 381285
40357 33922 187437
50440 6203 869949
9044 5301 495913
2359 2102 219473
42287 17617 992322
26817 135 198555
47123 40295 58320
90122 71736 993217
82176 54362 520493
60769 25909 769345
96315 45997 875000
26830 15663 653505
8297 7069 920265
10217 2313 406997
1796 1017 160086
99095 8029 784944
59044 9503 896823
89309 20090 133009
65466 49833 298775
84514 12651 894811
49264 21989 200074
64952 58143 698337
55682 13187 326913
59544 55087 343345
744 3 761073
10693 3505 419177
64124 7594 456434
22701 22395 834305
85694 26923 117145
99467 8690 321792
91692 20259 165620
55221 11389 476353
7311 1462 207916
49477 47555 431791
72462 48434 912005
58997 44529 536745
91487 83135 381436
43822 16178 425823
94105 50689 160412
93533 13519 735877
23980 17203 355553
21726 13159 224691
98942 72580 635892
5045 4511 94425
68112 34174 230520
62670 11247 966313
5022 625 311633
1623 861 412322
20829 10176 261520
17729 41 857117
90680 36479 412889
79106 3977 558969
70732 32015 385150
473 364 417359
90639 21765 393329
63674 23902 161735
29 17 545499
43388 40822 717269
95008 49978 990297
16427 11397 924113
35213 18781 949623
89005 72275 747481
42437 12771 92178
70521 53867 343386
4953 4277 572222
40504 13539 9025
31425 23183 866754
65225 54073 297692
62020 3401 260519
88740 60814 89025
61903 17547 630029
79124 16411 174321
44080 5869 797539
4707 539 365976
96831 47773 266281
18347 14673 441221
67366 5322 810257
84436 6707 856071
56847 425 656381
61295 18913 720923
54539 1037 58753
23499 2940 485683
8188 3781 936442
42905 31516 386273
79772 32699 817881
16283 4653 966433
31075 9054 832603
34314 10347 190423
39940 5642 134657
86314 27396 573069
91007 79169 130382
51012 19639 589585
26233 15551 249330
7935 4055 413387
32488 27891 21457
22134 4767 74945
24607 10837 874124
14287 2613 633873
50335 20973 306177
90934 40322 661001
53332 25717 137441
94202 36634 11287
9301 3992 964313
1584 379 114419
22872 2441 872641
66997 1206 812133
48287 43679 178465
54611 41666 438727
34773 13132 524801
97408 54747 334825
34412 1385 38241
95177 35273 843543
91543 23357 713721
61302 17970 87269
71594 27127 434721
29264 5897 599041
31374 16399 452962
19661 10765 498553
22062 18827 492353
76214 31387 355012
70566 23445 553357
22908 11942 694365
72363 54384 202605
63500 20358 576267
91887 31451 181304
73259 25207 619104
86789 19489 909685
88355 35007 21905
24223 7227 721761
30831 11917 372477
67281 51273 913787
31324 15601 87590
83120 40567 845677
28566 3865 817797
29055 4673 672476
99716 41825 230081
96403 3111 433115
76358 59075 851643
36651 27605 998873
60118 10436 990053
39661 27949 579635
41269 9721 133650
851 103 135207
46267 8014 965869
94797 32435 570969
22388 13775 584189
76065 37309 977298
84787 46323 82660
89869 17213 881834
22450 5902 25851
22603 12633 517159
90430 62770 2307
12337 1298 677185
94700 70659 393877
60290 59302 221457
44582 16629 326965
64735 15059 245739
87251 65387 965625
32754 25887 512501
18809 18389 642216
16383 14682 164801
97295 82748 604912
56139 9969 216017
34331 2695 572985
41841 34561 529664
55607 26675 905773
14058 11977 424013
9538 6042 788127
27792 18338 418773
12012 10702 617626
14768 9180 243467
99610 48512 732075
82541 33827 615477
33773 19505 799869
62447 6201 494497
34611 13016 746523
17612 15390 418829
2299 1413 704121
5883 3771 513086
31561 31153 647877
49603 26106 560701
15919 3348 618419
59159 36437 233
353 239 995699
66147 12027 262844
49020 30743 391190
46546 18743 659170
14169 1937 486345
14787 13883 584545
81752 75400 834827
97785 78297 199976
84009 10303 570029
90145 15978 235030
27945 3966 439553
80011 18817 59454
58277 50688 80989
52267 8581 605427
41465 31708 33903
57396 28593 468174
17519 14216 200273
61426 55423 391381
98703 67795 136146
21391 13836 975639
29674 16702 789679
62815 26831 834149
11219 3719 293249
46514 13418 844547
53077 8699 275237
58953 39980 60249
66205 29477 878753
78116 14124 396125
58889 57413 972318
4021 3124 439969
64141 4411 648769
27625 11097 671861
90243 11875 198673
66849 20753 100774
43858 12852 526593
11630 7276 273309
80806 6068 558774
70671 67664 344485
1404 1266 511001
26791 17636 79439
37515 21679 319237
49231 3296 392272
66196 49937 239969
69540 31445 919817
55204 39582 174056
79937 21748 818525
98133 1193 822453
39161 12725 554757
5721 4465 520229
61674 24289 882503
51156 41864 52963
40279 18535 465120
99182 2139 118300
27615 4841 33371
14254 4799 386145
73575 42031 537164
95941 50193 917073
84757 55835 493979
62071 25329 407643
58503 22591 617193
8596 3633 912408
65467 4915 303708
61550 7684 498927
78245 65072 418780
78604 31014 808117
74368 62211 701293
28634 10038 882703
6821 2859 238489
61969 53103 295920
14479 10107 709570
13223 2647 197990
29703 25229 83295
73548 44570 229108
6759 3234 679954
63762 1408 659287
17640 12535 141225
8249 3295 851761
25833 22721 184157
70538 55258 503411
48116 47013 864249
1645 582 323803
23620 8719 387841
71268 41208 193712
26993 19519 203327
93019 67699 841547
97357 2792 974747
85547 71467 771906
90645 32637 361841
90268 35950 127826
76048 36460 164048
7587 7388 32291
48598 17149 472714
88674 81595 530347
75495 765 663931
95326 60426 810221
90042 50795 734326
38411 3724 90057
68940 39052 480205
87359 78410 205157
41150 29493 159721
48301 23437 219402
96759 1385 939825
86787 21489 767986
52329 24079 799869
8528 3418 605208
75623 50722 256409
63677 56242 937131
38200 35945 137421
80938 63438 91235
57969 39181 662416
79593 32613 493553
93002 85407 493457
10481 8815 713366
67524 11026 958119
27777 24035 79169
52789 30043 771009
83850 32675 523170
45264 12290 555233
13082 10453 774305
98469 96421 217785
90512 67494 231661
22313 13321 955471
62410 59485 441539
57348 43063 203201
94894 47275 603270
50074 3157 701249
67778 9779 593418
46836 46531 857305
65739 22268 920518
58185 7774 797353
2890 1374 28908
6217 4062 354297
33400 20271 838697
89284 18219 14975
91883 72734 886249
8463 3977 995187
35557 9929 443434
72288 34229 953921
31779 8776 124695
6525 929 870565
10703 5083 24892
57702 42635 785217
31636 6952 209648
59990 9169 685282
11633 6565 501217
35892 27327 748383
10126 1182 262396
44988 15970 203777
32750 2609 161871
77823 60837 783409
33644 31799 758424
95230 23091 360380
89183 3699 571253
94871 6370 391092
91293 55361 109625
58121 39284 957352
27958 5335 869969
34242 23557 172484
62848 31518 21815
84243 52215 450292
95768 52761 894591
8564 3550 984915
75582 58045 969443
64887 50764 489521
43921 13933 279089
26262 2894 262278
99032 87086 192785
22937 9291 584634
78196 20466 49690
43221 6531 14363
32393 14413 519053
4386 4346 854688
33524 8221 265941
77610 2863 698851
34498 13456 969455
27154 26618 33063
78022 2228 704485
48082 30342 56195
97648 91976 788498
90748 76463 182803
36348 15365 342451
34868 10947 628885
38782 37727 363146
57468 51283 642720
55016 38977 120583
79517 65512 91435
94203 60508 625325
95479 77650 609427
87285 50194 408089
11922 5470 581970
71911 16818 351592
10536 8124 125012
35129 9589 190249
64354 30040 442148
48544 24153 681506
47132 20343 268383
41418 35460 901851
66425 12971 157956
22259 1476 87057
68123 19689 549201
13076 4508 842265
50719 43365 745049
32287 12269 497857
63453 43317 985269
90444 69352 505860
16714 8299 22633
72851 17607 506305
82373 46134 693762
20666 4139 741940
53724 1738 334593
3309 910 970988
12920 2950 608205
13150 10904 503181
24867 4403 799303
53755 19657 402341
73111 63718 123613
58065 34961 170623
93469 77134 309216
81205 32421 995401
32952 18881 973104
38705 29235 198683
56592 29598 294595
64018 47575 92171
34858 935 130080
60554 2171 661115
16886 2484 326144
16945 10529 377268
1737 1408 551256
60405 54353 814429
50721 38470 685417
13761 11619 626916
55832 13027 854627
3482 657 965773
5574 3245 914900
52059 36934 229027
60315 53482 860374
79859 8593 705129
83124 3377 404916
78486 10321 733385
56117 37734 471937
79801 54145 548413
